        numOfIt             y1             y2             tk
           1480       0.557686     -0.0591352       0.528631
           1481       0.557966     -0.0587348       0.528914
           1482       0.558245     -0.0583343       0.529197
           1483       0.558525     -0.0579338        0.52948
           1484       0.558804     -0.0575333       0.529763
           1485       0.559083     -0.0571328       0.530046
           1486       0.559362     -0.0567323       0.530329
           1487        0.55964     -0.0563318       0.530612
           1488       0.559919     -0.0559313       0.530894
           1489       0.560197     -0.0555308       0.531176
           1490       0.560475     -0.0551303       0.531459
           1491       0.560753     -0.0547298       0.531741
           1492       0.561031     -0.0543292       0.532023
           1493       0.561309     -0.0539287       0.532305
           1494       0.561586     -0.0535282       0.532587
           1495       0.561863     -0.0531276       0.532869
           1496        0.56214     -0.0527271       0.533151
           1497       0.562417     -0.0523266       0.533432
           1498       0.562694      -0.051926       0.533714
           1499       0.562971     -0.0515255       0.533995
           1500       0.563247     -0.0511249       0.534276
           1501       0.563523     -0.0507244       0.534558
           1502       0.563799     -0.0503238       0.534839
           1503       0.564075     -0.0499232        0.53512
           1504       0.564351     -0.0495227       0.535401
           1505       0.564626     -0.0491221       0.535681
           1506       0.564902     -0.0487215       0.535962
           1507       0.565177     -0.0483209       0.536243
           1508       0.565452     -0.0479203       0.536523
           1509       0.565727     -0.0475198       0.536804
           1510       0.566001     -0.0471192       0.537084
           1511       0.566276     -0.0467186       0.537364
